0,1,2,3,4,dist
0.27847680806486586,0.07694730712463825,0.03953383679641524,0.044958796697092,0.050045035389643264,exponential
0.29409356645938556,0.09090053043296267,0.06903203999212405,0.13261112772032932,0.30622317213906686,exponential
0.2736335562500612,0.08142582087195258,0.04378485391047347,0.048736351647376615,0.05365685276579939,exponential
0.27720589339388974,0.07497408281649559,0.037583374099555075,0.04179059665966265,0.0469330096900754,exponential
0.26510800018540837,0.07005352973073056,0.03677213958220153,0.040879653127327074,0.04585137477600578,exponential
0.2873052652304937,0.08668664810421746,0.052420047445318224,0.07186280653755746,0.11025700949819763,exponential
0.27015788010746916,0.0832111761992278,0.061479449125835334,0.09803460724419719,0.17557046070056742,exponential
0.27143763268713456,0.0742323799094111,0.041453075001180124,0.052457022863864625,0.07014158621214639,exponential
0.2796578719202415,0.08711713590578868,0.06605408790432254,0.1021836223526943,0.17092628867021348,exponential
0.2972236031761794,0.08761162253394383,0.05513772820525082,0.0750898477647761,0.10586503128714798,exponential
0.2824133991085306,0.07837659214075161,0.03868821883472999,0.044002454573151224,0.04882421739194929,exponential
0.281632110221656,0.06822412813378533,0.029737384108327724,0.03181952049145341,0.032632883054663844,exponential
0.3030730357995068,0.09439796613327613,0.05426594683495035,0.06733013349813098,0.08183998051891782,exponential
0.2857088133175162,0.07683504152293692,0.04151163929143223,0.05528184815791515,0.0786328424929402,exponential
0.29336246705109703,0.08276473237925992,0.042784216957659015,0.0469535650047978,0.048631324463186416,exponential
0.27141251537541716,0.07306155259096242,0.03389489430314356,0.03343027439480949,0.031035709272045388,exponential
0.2774229793355288,0.07793847573138084,0.03885961762754141,0.04179764093956903,0.043271758028205196,exponential
0.2918782451833371,0.09161440440993508,0.056166397747517166,0.07628604666826481,0.11228376995130492,exponential
0.29273884818968815,0.08843612812165773,0.05589271843464734,0.07545255162513823,0.10631532582112004,exponential
0.28775257271821053,0.07615077392688707,0.03563765889819972,0.03853779400238955,0.039880363386471974,exponential
0.28074711671426256,0.08371603646430123,0.05428480490521448,0.08141998066302931,0.14037612881832087,exponential
0.2894092433599969,0.07982559756776755,0.04148903896831307,0.045968963336406175,0.048981051601385425,exponential
0.29011155679832507,0.08108487741151406,0.042643338006384535,0.050522350490337285,0.060149914057970766,exponential
0.2966593663147603,0.09343387761637166,0.0661367130979246,0.09922640563099364,0.15975056704909366,exponential
0.2895758578770779,0.09044443559817507,0.05328271042061934,0.06307745885332147,0.07285970285600675,exponential
0.9746688282270305,0.9426045122768191,1.695013252646304,6.7466294293573705,26.2845909310542,gamma
1.0293274826078496,1.1135314978037927,2.9597487146623185,19.89995735353192,160.83415169191565,gamma
0.9577174468752142,0.9974663056814193,1.8772756114115505,7.313498769084456,28.181585138587202,gamma
0.9702206268786141,0.9184325145020712,1.6113871645184241,6.271201411240627,24.650096683159287,gamma
0.9278780006489291,0.8581557392014495,1.576605484586891,6.134502947419522,24.08200174563529,gamma
1.005568428306728,1.0619114392766638,2.2475095342180187,10.783912406042218,57.9090487073815,gamma
0.9455525803761421,1.0193369084405406,2.63593138127019,14.711318249582343,92.21289790607618,gamma
0.9500317144049711,0.9093466538902862,1.7773005906755979,7.871831993508686,36.83967623336076,gamma
0.9788025517208453,1.0671849148459114,2.8320690188978297,15.333929829301198,89.77369167750876,gamma
1.0402826111166283,1.0732423760408119,2.3640300968001284,11.268170280201714,55.60229940134677,gamma
0.9884468968798571,0.9601132537242074,1.6587573825390485,6.603118339383507,25.643394428327873,gamma
0.9857123857757963,0.8357455696388704,1.2749903436445509,4.774916793748726,17.139402046866724,gamma
1.0607556252982737,1.1563750851326329,2.3266524705484968,10.103728158063282,42.983892268170386,gamma
0.9999808466113064,0.9412292586559774,1.779811534620158,8.295732339197146,41.29944324308896,gamma
1.0267686346788396,1.0138679716459342,1.8343733020596302,7.045969348532472,25.542083445399193,gamma
0.9499438038139602,0.8950040192392898,1.4532435932472807,5.016630551371101,16.300536429227094,gamma
0.9709804276743508,0.9547463277094151,1.666106105780838,6.272258493494078,22.727138661876403,gamma
1.0215738581416802,1.122276454021705,2.408134303424798,11.447674878156485,58.97354129911193,gamma
1.0245859686639087,1.0833425694903076,2.396400302885505,11.322598528247308,55.83880253361139,gamma
1.007134004513737,0.9328469806043668,1.5279646252603134,5.783077712483584,20.945914607388588,gamma
0.9826149084999192,1.02552144668769,2.3274610103110707,12.218085848245844,73.72817490779751,gamma
1.012932351759989,0.9778635702051527,1.778842545766423,6.898217560669451,25.725766695765152,gamma
1.015390448794138,0.9932897482910471,1.828333117023736,7.58151022045624,31.59186267413483,gamma
1.0383077821016609,1.144565000800553,2.8356115740735186,14.890162495000988,83.90399313731619,gamma
1.0135155025697729,1.1079443360776444,2.284496209284055,9.465561169176555,38.267282059403314,gamma
1.5312650917724513,3.1363736716306683,19.02918509065629,184.49870266440016,1916.7807866710127,lognormal
1.596648656158846,3.3738536385134275,18.989939246284266,180.82425706125449,1888.9318437606823,lognormal
1.6058641361628683,4.4000151595534405,60.698858886795065,1716.165665115656,56721.36987140113,lognormal
1.5753502050019175,4.175706874181901,46.40597815806953,1029.9429956355002,27319.260786282033,lognormal
1.5744209854176094,3.727587851928095,27.487908939814776,347.6506315920181,5025.101467298352,lognormal
1.6014113537984263,4.632584552662644,53.83599345588787,995.6554361516617,20118.320040042985,lognormal
1.7145110371464403,4.88410848357058,45.75769204386765,716.1223399987327,12555.631380123885,lognormal
1.7389485636749118,5.38278581040266,67.72189626710482,1621.8352902521399,47003.940029599034,lognormal
1.7343484990705096,4.988502024015767,75.83338565237105,2357.0497071225413,85180.10000249639,lognormal
1.6704414858793462,4.715231663712479,66.49655844652399,1623.8918311371356,44502.978053062034,lognormal
1.6390702377295272,3.7486835794854674,27.685409306638864,355.76048857193814,5037.097591422351,lognormal
1.6544321514065314,3.6885446610014814,18.740235967346656,154.2286453043934,1303.8548209125845,lognormal
1.6577318711444788,4.268720900142581,33.188316032387235,469.9997415665316,8062.727844555239,lognormal
1.5896193742445732,3.994325099924837,45.07553171344617,1037.2326490895143,28539.720618779404,lognormal
1.6544850684782888,5.1074087244970805,63.08413105043443,1314.8611412559687,31380.434437628483,lognormal
1.66620940244339,5.966265632607186,89.39658710122663,2160.488401597182,58525.10287702146,lognormal
1.6740352523927455,4.2827076904470935,32.37778231766351,391.4551210095165,5141.682995731594,lognormal
1.5974411270571922,3.172705202623002,18.328880566513327,200.0843000658985,2522.1578782963397,lognormal
1.6936333474435619,4.6472902841598325,48.13925712708173,968.1654873328807,23419.823641750838,lognormal
1.5052902034735347,2.99943124695111,19.294948473739353,215.8574015126801,2677.6186096759616,lognormal
1.7516104409497257,5.430262203470682,47.80492818306788,658.6313241402235,9903.366134951517,lognormal
1.5925252918500141,3.755190638256241,25.118665481362367,299.20047970831706,4186.72000623049,lognormal
1.5895766039586565,4.257869755760481,59.878735684677,1661.876100686847,53787.76770628535,lognormal
1.7104504647785717,4.661753922661586,39.3467538153664,580.4095801848058,9913.412009358082,lognormal
1.4722983012230944,2.497811316125035,14.72790343541148,177.17352035236817,2516.6588294365265,lognormal
0.5082900089325959,0.12962921847839595,-0.0015513097691548497,0.024219013780983994,-0.0005809253502769213,beta
0.49971190737475496,0.12183238750982435,0.0003207961326204046,0.0227170733573258,0.0001407993259983179,beta
0.4955817966257673,0.13083270677673564,0.0017407174694909263,0.02469041593874714,0.0006174136892842202,beta
0.5118816108362895,0.12372804248473376,-0.0018116425528637735,0.023125876884362767,-0.0007199739511250412,beta
0.5058087896688869,0.12710860538214613,-0.0012049480098987105,0.024188415556068772,-0.00046989421616469275,beta
0.4923385276881607,0.1265154675384233,0.0012743570700500843,0.02403011123335971,0.000581872160765417,beta
0.5154536189968697,0.13007802073496946,-0.0016998629279141601,0.02471124562083732,-0.0008017904225111172,beta
0.5180536969082056,0.12032439740002183,-0.0021517991038032215,0.022480001826723505,-0.0010711873195838105,beta
0.4955476512627578,0.12300148002187747,0.0005886073221384367,0.023094989039929525,0.00030406732704967677,beta
0.49230821329294944,0.12822653456294325,0.0012888487349163463,0.02422880732062441,0.000578348921672552,beta
0.513482085525372,0.12343042473168936,-0.001998366516663376,0.02319846283057169,-0.0008489245101773557,beta
0.5234212586163647,0.12396874024758517,-0.003378066784257481,0.02318178322014951,-0.0014658769629867848,beta
0.5048615230917997,0.13085985453769655,-0.0004920156042425123,0.024663098885840524,-0.00022731565813167824,beta
0.5030631288411832,0.12581635374720043,-0.0002021115467449206,0.023814102492236536,-9.018903781650637e-05,beta
0.5013915871058924,0.1212679642678526,-0.0010376203188104229,0.022390045159435035,-0.00036058790229800047,beta
0.49711075188064185,0.12011535761874326,0.00045491050292377364,0.02198986099018774,0.0002003960212516807,beta
0.5041805204878027,0.12251382649347915,-0.0006037288591356237,0.022734160851442364,-0.00026483628915856006,beta
0.4979311462718989,0.12321671769470123,0.0007802899186316689,0.023049438409842183,0.0002585276232965926,beta
0.5295325548556192,0.12568168613401193,-0.005112255668601035,0.023678697807641733,-0.002126292111138771,beta
0.5047267880838873,0.1260011570548669,-0.0003521239845661004,0.023805416047561694,-0.000258530875112588,beta
0.5024804446829308,0.12120729369018457,-0.00027277852921977276,0.022377194473469426,-0.00014313705446338695,beta
0.513661650061534,0.12663396851122222,-0.0024273327079240422,0.02415222142472166,-0.0010259578864569752,beta
0.5053196647804589,0.12436952678937584,-0.0012400772839043634,0.023665186461796425,-0.0005200585302860874,beta
0.4972224299908055,0.12065838313556825,0.0016274347726333068,0.02261909559033591,0.0006091945572373452,beta
0.5124870249202638,0.13153262798046336,-0.0016927989010816432,0.024777377363685033,-0.0007419715223383169,beta
0.4392909762546484,0.04411109256890262,0.002476326489920595,0.004547424777187253,0.000639562771361533,trapezoid
0.4497208284646989,0.045178071307603714,0.0024266917158099993,0.00467621636431902,0.000600043491606402,trapezoid
0.43118705476479263,0.04575232364332954,0.003383631598863228,0.005012886009884692,0.0008872421545215388,trapezoid
0.44038637260089697,0.042460542891448065,0.0028247222394759347,0.004325316547522585,0.0006785823928462959,trapezoid
0.43149665581793767,0.04095218486532099,0.002679594293215675,0.004231280813835406,0.0006899881668249056,trapezoid
0.44363333317207254,0.04527219622867814,0.002993452006398106,0.004831919906833961,0.0007577408244503124,trapezoid
0.42988404120639384,0.04378548687009732,0.00289453765681333,0.004657352598768188,0.0007940678719135046,trapezoid
0.4352858622336622,0.04235738447231419,0.002693457038625098,0.004239043395535355,0.0006834842895913835,trapezoid
0.43905652036723625,0.04257661835207928,0.0028417402322553913,0.004555997216211372,0.0007837205119469933,trapezoid
0.45361836458257293,0.04423489356307265,0.001938312057118976,0.00473857551480527,0.0005176247424313332,trapezoid
0.4410323687903176,0.045632625130830246,0.0023059518041026986,0.004725646714629462,0.0005990416549151547,trapezoid
0.44668852391170827,0.04224265744405555,0.0011498584517951461,0.004241631528581475,0.0003248802255565527,trapezoid
0.45391060364490876,0.04734909080058921,0.0026809954658258734,0.005044647934118585,0.000697716044458258,trapezoid
0.4461313209257489,0.044291458002640394,0.001546009774339317,0.004528077415405436,0.00043097018529581545,trapezoid
0.45189516541148916,0.04367171200409162,0.0025328586432463445,0.004594735125050473,0.0006118447867276976,trapezoid
0.4349213304815513,0.04279317241777244,0.003112823661059793,0.004435999075377934,0.0007366810439649821,trapezoid
0.4377880753370281,0.044245515793334945,0.00301432008301267,0.0045935890856655635,0.0007556936080691886,trapezoid
0.444495493686807,0.04714706054897733,0.0029765155609771826,0.005164561581307438,0.0007698794651242519,trapezoid
0.4504463701730669,0.043327290778770046,0.0030720244479795753,0.004483372620882653,0.0007360342227361229,trapezoid
0.4493270108078599,0.043241657373310254,0.002198921255265237,0.004349973854757049,0.0005199539968279334,trapezoid
